Year,Window Start Date Time,Window End Date Time,ITIL Severity,Type of Submission,Nct Id,Change Control Assignee,Implementer,Caused Incident?,Status,Closing Code,Closing Type,Headline/Description,Outage Duration,Governanace,Day Time/MW,Organization,Group,Prime Element,Activity,Impact Summary,Request Owner,FOA?,OTL Name
2019,2019-01-22 06:00:00,2019-01-22 15:00:00,P4,Normal,NCT.1901.005316,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-22 06:00:00,2019-01-22 15:00:00,P4,Normal,NCT.1901.005320,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-23 06:00:00,2019-01-23 15:00:00,P4,Normal,NCT.1901.005322,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-23 06:00:00,2019-01-23 15:00:00,P4,Normal,NCT.1901.005324,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-24 06:00:00,2019-01-24 15:00:00,P4,Normal,NCT.1901.005325,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,MW,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-24 06:00:00,2019-01-24 15:00:00,P4,Normal,NCT.1901.005327,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,MW,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-28 06:00:00,2019-01-28 15:00:00,P4,Normal,NCT.1901.007737,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-28 06:00:00,2019-01-28 15:00:00,P4,Normal,NCT.1901.007738,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-29 06:00:00,2019-01-29 15:00:00,P4,Normal,NCT.1901.007740,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-29 06:00:00,2019-01-29 15:00:00,P4,Normal,NCT.1901.007741,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-30 06:00:00,2019-01-30 15:00:00,P4,Normal,NCT.1901.007743,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-30 06:00:00,2019-01-30 15:00:00,P4,Normal,NCT.1901.007744,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-31 06:00:00,2019-01-31 15:00:00,P4,Normal,NCT.1901.007745,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 553 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch553, to resolve the ingest issue.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-01-31 06:00:00,2019-01-31 15:00:00,P4,Normal,NCT.1901.007746,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = Yes Seachange Patch 551

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch551, to fix the failure to identify mpeg4 trick files causing the deletion of assets.

Check Document for list of clusters. 1-2 Clusters will be chosen from the list by implementer to patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-06-01 00:00:00,2019-06-01 06:00:00,P4,Corrective,NCT.1905.015896,Matthew Carty,Service Delivery Environments Department,No,Closed,Completed with Problems,Documentation Issue - Workaround,"Headline: Corrective - DHCP Group 5 service restoration - IMT.1905.029037

Description: Due to HW failure on dhcppri-grp5.wlflde, spare server was prepared to replace faulted one. Since its lease database has no active leases date, it needs to be rebuilt from secondary server. This activity to re-sync of active leases databases between primary and secondary servers; corrective work to resync complete DHCP data to dhcppri-grp5.wlfdle from DHCP secondary server dhcpsec-grp5.ym. ere is small impact expected while synchronization process is running. Cable modems with active leases won?t be impacted but requests for DHCP discovery will not be answered for newly added CMs and rebooted ones.",,,MW,Network Management and Ops,RHSI and Service Delivery Environment,DHCP Server,Restart/Fail-over,"Customer Impact: Small
Service Impact: None
Network Impact: None",sergei.gudzik,No,Matthew Carty
2019,2019-07-16 06:00:00,2019-07-16 15:00:00,P4,Normal,NCT.1907.016639,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-16 06:00:00,2019-07-16 15:00:00,P4,Normal,NCT.1907.016641,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = YES Seachange Patch 542 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch542, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-19 06:00:00,2019-07-19 15:00:00,P4,Normal,NCT.1907.021411,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-19 06:00:00,2019-07-19 15:00:00,P4,Normal,NCT.1907.021418,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = YES Seachange Patch 542 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch542, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-24 09:00:00,2019-07-24 17:00:00,P4,Normal,NCT.1907.023828,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-25 08:00:00,2019-07-25 17:00:00,P4,Normal,NCT.1907.023835,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-26 08:00:00,2019-07-26 17:00:00,P4,Normal,NCT.1907.023839,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-29 08:00:00,2019-07-29 17:00:00,P4,Normal,NCT.1907.026124,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-30 08:00:00,2019-07-30 17:00:00,P4,Normal,NCT.1907.026126,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-07-31 08:00:00,2019-07-31 17:00:00,P4,Normal,NCT.1907.026730,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-01 10:15:00,2019-08-01 17:00:00,P4,Normal,NCT.1907.028043,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-01 11:30:00,2019-08-01 17:00:00,P4,Normal,NCT.1907.028168,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-02 08:00:00,2019-08-02 17:00:00,P4,Normal,NCT.1907.028045,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-02 08:00:00,2019-08-02 17:00:00,P4,Normal,NCT.1907.028171,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-06 08:00:00,2019-08-06 17:00:00,P4,Normal,NCT.1907.029305,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-06 08:00:00,2019-08-06 17:00:00,P4,Normal,NCT.1907.029311,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-07 08:00:00,2019-08-07 17:00:00,P4,Normal,NCT.1907.029312,William Gamache,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-07 08:00:00,2019-08-07 17:00:00,P4,Normal,NCT.1907.029313,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-08 08:00:00,2019-08-08 17:00:00,P4,Normal,NCT.1907.029315,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-08 08:00:00,2019-08-08 17:00:00,P4,Normal,NCT.1907.029323,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-09 08:00:00,2019-08-09 17:00:00,P4,Normal,NCT.1907.029324,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-09 08:00:00,2019-08-09 17:00:00,P4,Normal,NCT.1907.029326,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-12 08:00:00,2019-08-12 17:00:00,P4,Normal,NCT.1907.029327,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-12 08:00:00,2019-08-12 17:00:00,P4,Normal,NCT.1907.029329,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-13 08:00:00,2019-08-13 17:00:00,P4,Normal,NCT.1907.029333,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-13 08:00:00,2019-08-13 17:00:00,P4,Normal,NCT.1907.029335,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-14 08:00:00,2019-08-14 17:00:00,P4,Normal,NCT.1907.029337,Pam Brake,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: Degraded",sol.seyedi,No,Patrick Amadasun
2019,2019-08-14 08:00:00,2019-08-14 17:00:00,P4,Normal,NCT.1907.029339,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
2019,2019-08-15 08:00:00,2019-08-15 17:00:00,P4,Normal,NCT.1907.029340,Matthew Carty,Patrick Amadasun,No,Closed,Completed,No Issues,"Headline: Service = Classical & FOA = NO Seachange Patch 559 for VOD

Description: Overall objective of this activity is to upgrade the vstreamkit on all SeaChange VOD clusters Windows 2003 Servers with the required SeaChange Patch559, to resolve the ingest issue.

This is a non customer impacting NCT. Cluster will be taking off production while installing the patch.",,,Day Time,Network Management and Ops,Core VOD Services,VOD Core Servers,Configuration changes,"Customer Impact: Small
Service Impact: None
Network Impact: None",sol.seyedi,No,Patrick Amadasun
